EXCHANGE,BASE,QUOTE
coinbase,CVC,DOP
coinbase,CVC,DZD
coinbase,CVC,EGP
coinbase,CVC,ETB
coinbase,CVC,EUR
coinbase,CVC,FJD
coinbase,CVC,FKP
coinbase,CVC,GBP
coinbase,CVC,GBX
coinbase,CVC,GEL
coinbase,CVC,GGP
coinbase,CVC,GHS
coinbase,CVC,GIP
coinbase,CVC,GMD
coinbase,CVC,GNF
coinbase,CVC,GTQ
coinbase,CVC,GYD
coinbase,CVC,HKD
coinbase,CVC,HNL
coinbase,CVC,HRK
coinbase,CVC,HTG
coinbase,CVC,HUF
coinbase,CVC,IDR
coinbase,CVC,ILS
coinbase,CVC,IMP
coinbase,CVC,INR
coinbase,CVC,IQD
coinbase,CVC,ISK
coinbase,CVC,JEP
coinbase,CVC,JMD
coinbase,CVC,JOD
coinbase,CVC,JPY
coinbase,CVC,KES
coinbase,CVC,KGS
coinbase,CVC,KHR
coinbase,CVC,KMF
coinbase,CVC,KRW
coinbase,CVC,KWD
coinbase,CVC,KYD
coinbase,CVC,KZT
coinbase,CVC,LAK
coinbase,CVC,LBP
coinbase,CVC,LKR
coinbase,CVC,LRD
coinbase,CVC,LSL
coinbase,CVC,LYD
coinbase,CVC,MAD
coinbase,CVC,MDL
coinbase,CVC,MGA
coinbase,CVC,MKD
coinbase,CVC,MMK
coinbase,CVC,MNT
coinbase,CVC,MOP
coinbase,CVC,MRO
coinbase,CVC,MUR
coinbase,CVC,MVR
coinbase,CVC,MWK
coinbase,CVC,MXN
coinbase,CVC,MYR
coinbase,CVC,MZN
coinbase,CVC,NAD
coinbase,CVC,NGN
coinbase,CVC,NIO
coinbase,CVC,NOK
coinbase,CVC,NPR
coinbase,CVC,NZD
coinbase,CVC,OMR
coinbase,CVC,PAB
coinbase,CVC,PEN
coinbase,CVC,PGK
coinbase,CVC,PHP
coinbase,CVC,PKR
coinbase,CVC,PLN
coinbase,CVC,PYG
coinbase,CVC,QAR
coinbase,CVC,RON
coinbase,CVC,RSD
coinbase,CVC,RUB
coinbase,CVC,RWF
coinbase,CVC,SAR
coinbase,CVC,SBD
coinbase,CVC,SCR
coinbase,CVC,SEK
coinbase,CVC,SGD
coinbase,CVC,SHP
coinbase,CVC,SLL
coinbase,CVC,SOS
coinbase,CVC,SRD
coinbase,CVC,SSP
coinbase,CVC,STD
coinbase,CVC,SVC
coinbase,CVC,SZL
coinbase,CVC,THB
coinbase,CVC,TJS
coinbase,CVC,TMM
coinbase,CVC,TMT
coinbase,CVC,TND
coinbase,CVC,TOP
coinbase,CVC,TRY
coinbase,CVC,TTD
coinbase,CVC,TWD
coinbase,CVC,TZS
coinbase,CVC,UAH
coinbase,CVC,UGX
coinbase,CVC,USD
coinbase,CVC,UYU
coinbase,CVC,UZS
coinbase,CVC,VES
coinbase,CVC,VND
coinbase,CVC,VUV
coinbase,CVC,WST
coinbase,CVC,XAF
coinbase,CVC,XAG
coinbase,CVC,XAU
coinbase,CVC,XCD
coinbase,CVC,XDR
coinbase,CVC,XOF
coinbase,CVC,XPD
coinbase,CVC,XPF
coinbase,CVC,XPT
coinbase,CVC,YER
coinbase,CVC,ZAR
coinbase,CVC,ZMW
coinbase,CVC,ZWL
coinbase,OMG,AED
coinbase,OMG,AFN
coinbase,OMG,ALL
coinbase,OMG,AMD
coinbase,OMG,ANG
coinbase,OMG,AOA
coinbase,OMG,ARS
coinbase,OMG,AUD
coinbase,OMG,AWG
coinbase,OMG,AZN
coinbase,OMG,BAM
coinbase,OMG,BBD
coinbase,OMG,BDT
coinbase,OMG,BGN
coinbase,OMG,BHD
coinbase,OMG,BIF
coinbase,OMG,BMD
coinbase,OMG,BND
coinbase,OMG,BOB
coinbase,OMG,BRL
coinbase,OMG,BSD
coinbase,OMG,BTN
coinbase,OMG,BWP
coinbase,OMG,BYN
coinbase,OMG,BYR
coinbase,OMG,BZD
coinbase,OMG,CAD
coinbase,OMG,CDF
coinbase,OMG,CHF
coinbase,OMG,CLF
coinbase,OMG,CLP
coinbase,OMG,CNH
coinbase,OMG,CNY
coinbase,OMG,COP
coinbase,OMG,CRC
coinbase,OMG,CUC
coinbase,OMG,CVE
coinbase,OMG,CZK
coinbase,OMG,DJF
coinbase,OMG,DKK
coinbase,OMG,DOP
coinbase,OMG,DZD
coinbase,OMG,EGP
coinbase,OMG,ETB
coinbase,OMG,EUR
coinbase,OMG,FJD
coinbase,OMG,FKP
coinbase,OMG,GBP
coinbase,OMG,GBX
coinbase,OMG,GEL
coinbase,OMG,GGP
coinbase,OMG,GHS
coinbase,OMG,GIP
coinbase,OMG,GMD
coinbase,OMG,GNF
coinbase,OMG,GTQ
coinbase,OMG,GYD
coinbase,OMG,HKD
coinbase,OMG,HNL
coinbase,OMG,HRK
coinbase,OMG,HTG
coinbase,OMG,HUF
coinbase,OMG,IDR
coinbase,OMG,ILS
coinbase,OMG,IMP
coinbase,OMG,INR
coinbase,OMG,IQD
coinbase,OMG,ISK
coinbase,OMG,JEP
coinbase,OMG,JMD
coinbase,OMG,JOD
coinbase,OMG,JPY
coinbase,OMG,KES
coinbase,OMG,KGS
coinbase,OMG,KHR
coinbase,OMG,KMF
coinbase,OMG,KRW
coinbase,OMG,KWD
coinbase,OMG,KYD
coinbase,OMG,KZT
coinbase,OMG,LAK
coinbase,OMG,LBP
coinbase,OMG,LKR
coinbase,OMG,LRD
coinbase,OMG,LSL
coinbase,OMG,LYD
coinbase,OMG,MAD
coinbase,OMG,MDL
coinbase,OMG,MGA
coinbase,OMG,MKD
coinbase,OMG,MMK
coinbase,OMG,MNT
coinbase,OMG,MOP
coinbase,OMG,MRO
coinbase,OMG,MUR
coinbase,OMG,MVR
coinbase,OMG,MWK
coinbase,OMG,MXN
coinbase,OMG,MYR
coinbase,OMG,MZN
coinbase,OMG,NAD
coinbase,OMG,NGN
coinbase,OMG,NIO
coinbase,OMG,NOK
coinbase,OMG,NPR
coinbase,OMG,NZD
coinbase,OMG,OMR
coinbase,OMG,PAB
coinbase,OMG,PEN
coinbase,OMG,PGK
coinbase,OMG,PHP
coinbase,OMG,PKR
coinbase,OMG,PLN
coinbase,OMG,PYG
coinbase,OMG,QAR
coinbase,OMG,RON
coinbase,OMG,RSD
coinbase,OMG,RUB
coinbase,OMG,RWF
coinbase,OMG,SAR
coinbase,OMG,SBD
coinbase,OMG,SCR
coinbase,OMG,SEK
coinbase,OMG,SGD
coinbase,OMG,SHP
coinbase,OMG,SLL
coinbase,OMG,SOS
coinbase,OMG,SRD
coinbase,OMG,SSP
coinbase,OMG,STD
coinbase,OMG,SVC
coinbase,OMG,SZL
coinbase,OMG,THB
coinbase,OMG,TJS
coinbase,OMG,TMM
coinbase,OMG,TMT
coinbase,OMG,TND
coinbase,OMG,TOP
coinbase,OMG,TRY
coinbase,OMG,TTD
coinbase,OMG,TWD
coinbase,OMG,TZS
coinbase,OMG,UAH
coinbase,OMG,UGX
coinbase,OMG,USD
coinbase,OMG,UYU
coinbase,OMG,UZS
coinbase,OMG,VES
coinbase,OMG,VND
coinbase,OMG,VUV
coinbase,OMG,WST
coinbase,OMG,XAF
coinbase,OMG,XAG
coinbase,OMG,XAU
coinbase,OMG,XCD
coinbase,OMG,XDR
coinbase,OMG,XOF
coinbase,OMG,XPD
coinbase,OMG,XPF
coinbase,OMG,XPT
coinbase,OMG,YER
coinbase,OMG,ZAR
coinbase,OMG,ZMW
coinbase,OMG,ZWL
coinbase,DAI,AED
coinbase,DAI,AFN
coinbase,DAI,ALL
coinbase,DAI,AMD
coinbase,DAI,ANG
coinbase,DAI,AOA
coinbase,DAI,ARS
coinbase,DAI,AUD
coinbase,DAI,AWG
coinbase,DAI,AZN
coinbase,DAI,BAM
coinbase,DAI,BBD
coinbase,DAI,BDT
coinbase,DAI,BGN
coinbase,DAI,BHD
coinbase,DAI,BIF
coinbase,DAI,BMD
coinbase,DAI,BND
coinbase,DAI,BOB
coinbase,DAI,BRL
coinbase,DAI,BSD
coinbase,DAI,BTN
coinbase,DAI,BWP
coinbase,DAI,BYN
coinbase,DAI,BYR
coinbase,DAI,BZD
coinbase,DAI,CAD
coinbase,DAI,CDF
coinbase,DAI,CHF
coinbase,DAI,CLF
coinbase,DAI,CLP
coinbase,DAI,CNH
coinbase,DAI,CNY
coinbase,DAI,COP
coinbase,DAI,CRC
coinbase,DAI,CUC
coinbase,DAI,CVE
coinbase,DAI,CZK
coinbase,DAI,DJF
coinbase,DAI,DKK
coinbase,DAI,DOP
coinbase,DAI,DZD
coinbase,DAI,EGP
coinbase,DAI,ETB
coinbase,DAI,EUR
coinbase,DAI,FJD
coinbase,DAI,FKP
coinbase,DAI,GBP
coinbase,DAI,GBX
coinbase,DAI,GEL
coinbase,DAI,GGP
coinbase,DAI,GHS
coinbase,DAI,GIP
coinbase,DAI,GMD
coinbase,DAI,GNF
coinbase,DAI,GTQ
coinbase,DAI,GYD
coinbase,DAI,HKD
coinbase,DAI,HNL
coinbase,DAI,HRK
coinbase,DAI,HTG
coinbase,DAI,HUF
coinbase,DAI,IDR
coinbase,DAI,ILS
coinbase,DAI,IMP
coinbase,DAI,INR
coinbase,DAI,IQD
coinbase,DAI,ISK
coinbase,DAI,JEP
coinbase,DAI,JMD
coinbase,DAI,JOD
coinbase,DAI,JPY
coinbase,DAI,KES
coinbase,DAI,KGS
coinbase,DAI,KHR
coinbase,DAI,KMF
coinbase,DAI,KRW
coinbase,DAI,KWD
coinbase,DAI,KYD
coinbase,DAI,KZT
coinbase,DAI,LAK
coinbase,DAI,LBP
coinbase,DAI,LKR
coinbase,DAI,LRD
coinbase,DAI,LSL
coinbase,DAI,LYD
coinbase,DAI,MAD
coinbase,DAI,MDL
coinbase,DAI,MGA
coinbase,DAI,MKD
coinbase,DAI,MMK
coinbase,DAI,MNT
coinbase,DAI,MOP
coinbase,DAI,MRO
coinbase,DAI,MUR
coinbase,DAI,MVR
coinbase,DAI,MWK
coinbase,DAI,MXN
coinbase,DAI,MYR
coinbase,DAI,MZN
coinbase,DAI,NAD
coinbase,DAI,NGN
coinbase,DAI,NIO
coinbase,DAI,NOK
coinbase,DAI,NPR
coinbase,DAI,NZD
coinbase,DAI,OMR
coinbase,DAI,PAB
coinbase,DAI,PEN
coinbase,DAI,PGK
coinbase,DAI,PHP
coinbase,DAI,PKR
coinbase,DAI,PLN
coinbase,DAI,PYG
coinbase,DAI,QAR
coinbase,DAI,RON
coinbase,DAI,RSD
coinbase,DAI,RUB
coinbase,DAI,RWF
coinbase,DAI,SAR
coinbase,DAI,SBD
coinbase,DAI,SCR
coinbase,DAI,SEK
coinbase,DAI,SGD
coinbase,DAI,SHP
coinbase,DAI,SLL
coinbase,DAI,SOS
coinbase,DAI,SRD
coinbase,DAI,SSP
coinbase,DAI,STD
coinbase,DAI,SVC
coinbase,DAI,SZL
coinbase,DAI,THB
coinbase,DAI,TJS
coinbase,DAI,TMM
coinbase,DAI,TMT
coinbase,DAI,TND
coinbase,DAI,TOP
coinbase,DAI,TRY
coinbase,DAI,TTD
coinbase,DAI,TWD
coinbase,DAI,TZS
coinbase,DAI,UAH
coinbase,DAI,UGX
coinbase,DAI,USD
coinbase,DAI,UYU
coinbase,DAI,UZS
coinbase,DAI,VES
coinbase,DAI,VND
coinbase,DAI,VUV
coinbase,DAI,WST
coinbase,DAI,XAF
coinbase,DAI,XAG
coinbase,DAI,XAU
coinbase,DAI,XCD
coinbase,DAI,XDR
coinbase,DAI,XOF
coinbase,DAI,XPD
coinbase,DAI,XPF
coinbase,DAI,XPT
coinbase,DAI,YER
coinbase,DAI,ZAR
coinbase,DAI,ZMW
coinbase,DAI,ZWL
coinbase,ZEC,AED
coinbase,ZEC,AFN
coinbase,ZEC,ALL
coinbase,ZEC,AMD
coinbase,ZEC,ANG
coinbase,ZEC,AOA
coinbase,ZEC,ARS
coinbase,ZEC,AUD
coinbase,ZEC,AWG
coinbase,ZEC,AZN
coinbase,ZEC,BAM
coinbase,ZEC,BBD
coinbase,ZEC,BDT
coinbase,ZEC,BGN
coinbase,ZEC,BHD
coinbase,ZEC,BIF
coinbase,ZEC,BMD
coinbase,ZEC,BND
coinbase,ZEC,BOB
coinbase,ZEC,BRL
coinbase,ZEC,BSD
coinbase,ZEC,BTN
coinbase,ZEC,BWP
coinbase,ZEC,BYN
coinbase,ZEC,BYR
coinbase,ZEC,BZD
coinbase,ZEC,CAD
coinbase,ZEC,CDF
coinbase,ZEC,CHF
coinbase,ZEC,CLF
coinbase,ZEC,CLP
coinbase,ZEC,CNH
coinbase,ZEC,CNY
coinbase,ZEC,COP
coinbase,ZEC,CRC
coinbase,ZEC,CUC
coinbase,ZEC,CVE
coinbase,ZEC,CZK
coinbase,ZEC,DJF
coinbase,ZEC,DKK
coinbase,ZEC,DOP
coinbase,ZEC,DZD
coinbase,ZEC,EGP
coinbase,ZEC,ETB
coinbase,ZEC,EUR
coinbase,ZEC,FJD
coinbase,ZEC,FKP
coinbase,ZEC,GBP
coinbase,ZEC,GBX
coinbase,ZEC,GEL
coinbase,ZEC,GGP
coinbase,ZEC,GHS
coinbase,ZEC,GIP
coinbase,ZEC,GMD
coinbase,ZEC,GNF
coinbase,ZEC,GTQ
coinbase,ZEC,GYD
coinbase,ZEC,HKD
coinbase,ZEC,HNL
coinbase,ZEC,HRK
coinbase,ZEC,HTG
coinbase,ZEC,HUF
coinbase,ZEC,IDR
coinbase,ZEC,ILS
coinbase,ZEC,IMP
coinbase,ZEC,INR
coinbase,ZEC,IQD
coinbase,ZEC,ISK
coinbase,ZEC,JEP
coinbase,ZEC,JMD
coinbase,ZEC,JOD
coinbase,ZEC,JPY
coinbase,ZEC,KES
coinbase,ZEC,KGS
coinbase,ZEC,KHR
coinbase,ZEC,KMF
coinbase,ZEC,KRW
coinbase,ZEC,KWD
coinbase,ZEC,KYD
coinbase,ZEC,KZT
coinbase,ZEC,LAK
coinbase,ZEC,LBP
coinbase,ZEC,LKR
coinbase,ZEC,LRD
coinbase,ZEC,LSL
coinbase,ZEC,LYD
coinbase,ZEC,MAD
coinbase,ZEC,MDL
coinbase,ZEC,MGA
coinbase,ZEC,MKD
coinbase,ZEC,MMK
coinbase,ZEC,MNT
coinbase,ZEC,MOP
coinbase,ZEC,MRO
coinbase,ZEC,MUR
coinbase,ZEC,MVR
coinbase,ZEC,MWK
coinbase,ZEC,MXN
coinbase,ZEC,MYR
coinbase,ZEC,MZN
coinbase,ZEC,NAD
coinbase,ZEC,NGN
coinbase,ZEC,NIO
coinbase,ZEC,NOK
coinbase,ZEC,NPR
coinbase,ZEC,NZD
coinbase,ZEC,OMR
coinbase,ZEC,PAB
coinbase,ZEC,PEN
coinbase,ZEC,PGK
coinbase,ZEC,PHP
coinbase,ZEC,PKR
coinbase,ZEC,PLN
coinbase,ZEC,PYG
coinbase,ZEC,QAR
coinbase,ZEC,RON
coinbase,ZEC,RSD
coinbase,ZEC,RUB
coinbase,ZEC,RWF
coinbase,ZEC,SAR
coinbase,ZEC,SBD
coinbase,ZEC,SCR
coinbase,ZEC,SEK
coinbase,ZEC,SGD
coinbase,ZEC,SHP
coinbase,ZEC,SLL
coinbase,ZEC,SOS
coinbase,ZEC,SRD
coinbase,ZEC,SSP
coinbase,ZEC,STD
coinbase,ZEC,SVC
coinbase,ZEC,SZL
coinbase,ZEC,THB
coinbase,ZEC,TJS
coinbase,ZEC,TMM
coinbase,ZEC,TMT
coinbase,ZEC,TND
coinbase,ZEC,TOP
coinbase,ZEC,TRY
coinbase,ZEC,TTD
coinbase,ZEC,TWD
coinbase,ZEC,TZS
coinbase,ZEC,UAH
coinbase,ZEC,UGX
coinbase,ZEC,USD
coinbase,ZEC,UYU
coinbase,ZEC,UZS
coinbase,ZEC,VES
coinbase,ZEC,VND
coinbase,ZEC,VUV
coinbase,ZEC,WST
coinbase,ZEC,XAF
coinbase,ZEC,XAG
coinbase,ZEC,XAU
coinbase,ZEC,XCD
coinbase,ZEC,XDR
coinbase,ZEC,XOF
coinbase,ZEC,XPD
coinbase,ZEC,XPF
coinbase,ZEC,XPT
coinbase,ZEC,YER
coinbase,ZEC,ZAR
coinbase,ZEC,ZMW
coinbase,ZEC,ZWL
coinbase,XRP,AED
coinbase,XRP,AFN
coinbase,XRP,ALL
coinbase,XRP,AMD
coinbase,XRP,ANG
coinbase,XRP,AOA
coinbase,XRP,ARS
coinbase,XRP,AUD
coinbase,XRP,AWG
coinbase,XRP,AZN
coinbase,XRP,BAM
coinbase,XRP,BBD
coinbase,XRP,BDT
coinbase,XRP,BGN
coinbase,XRP,BHD
coinbase,XRP,BIF
coinbase,XRP,BMD
coinbase,XRP,BND
coinbase,XRP,BOB
coinbase,XRP,BRL
coinbase,XRP,BSD
coinbase,XRP,BTN
coinbase,XRP,BWP
coinbase,XRP,BYN
coinbase,XRP,BYR
coinbase,XRP,BZD
coinbase,XRP,CAD
coinbase,XRP,CDF
coinbase,XRP,CHF
coinbase,XRP,CLF
coinbase,XRP,CLP
coinbase,XRP,CNH
coinbase,XRP,CNY
coinbase,XRP,COP
coinbase,XRP,CRC
coinbase,XRP,CUC
coinbase,XRP,CVE
coinbase,XRP,CZK
coinbase,XRP,DJF
coinbase,XRP,DKK
coinbase,XRP,DOP
coinbase,XRP,DZD
coinbase,XRP,EGP
coinbase,XRP,ETB
coinbase,XRP,EUR
coinbase,XRP,FJD
coinbase,XRP,FKP
coinbase,XRP,GBP
coinbase,XRP,GBX
coinbase,XRP,GEL
coinbase,XRP,GGP
coinbase,XRP,GHS
coinbase,XRP,GIP
coinbase,XRP,GMD
coinbase,XRP,GNF
coinbase,XRP,GTQ
coinbase,XRP,GYD
coinbase,XRP,HKD
coinbase,XRP,HNL
coinbase,XRP,HRK
coinbase,XRP,HTG
coinbase,XRP,HUF
coinbase,XRP,IDR
coinbase,XRP,ILS
coinbase,XRP,IMP
coinbase,XRP,INR
coinbase,XRP,IQD
coinbase,XRP,ISK
coinbase,XRP,JEP
coinbase,XRP,JMD
coinbase,XRP,JOD
coinbase,XRP,JPY
coinbase,XRP,KES
coinbase,XRP,KGS
coinbase,XRP,KHR
coinbase,XRP,KMF
coinbase,XRP,KRW
coinbase,XRP,KWD
coinbase,XRP,KYD
coinbase,XRP,KZT
coinbase,XRP,LAK
coinbase,XRP,LBP
coinbase,XRP,LKR
coinbase,XRP,LRD
coinbase,XRP,LSL
coinbase,XRP,LYD
coinbase,XRP,MAD
coinbase,XRP,MDL
coinbase,XRP,MGA
coinbase,XRP,MKD
coinbase,XRP,MMK
coinbase,XRP,MNT
coinbase,XRP,MOP
coinbase,XRP,MRO
coinbase,XRP,MUR
coinbase,XRP,MVR
coinbase,XRP,MWK
coinbase,XRP,MXN
coinbase,XRP,MYR
coinbase,XRP,MZN
coinbase,XRP,NAD
coinbase,XRP,NGN
coinbase,XRP,NIO
coinbase,XRP,NOK
coinbase,XRP,NPR
coinbase,XRP,NZD
coinbase,XRP,OMR
coinbase,XRP,PAB
coinbase,XRP,PEN
coinbase,XRP,PGK
coinbase,XRP,PHP
coinbase,XRP,PKR
coinbase,XRP,PLN
coinbase,XRP,PYG
coinbase,XRP,QAR
coinbase,XRP,RON
coinbase,XRP,RSD
coinbase,XRP,RUB
coinbase,XRP,RWF
coinbase,XRP,SAR
coinbase,XRP,SBD
coinbase,XRP,SCR
coinbase,XRP,SEK
coinbase,XRP,SGD
coinbase,XRP,SHP
coinbase,XRP,SLL
coinbase,XRP,SOS
coinbase,XRP,SRD
coinbase,XRP,SSP
coinbase,XRP,STD
coinbase,XRP,SVC
coinbase,XRP,SZL
coinbase,XRP,THB
coinbase,XRP,TJS
coinbase,XRP,TMM
coinbase,XRP,TMT
coinbase,XRP,TND
coinbase,XRP,TOP
coinbase,XRP,TRY
coinbase,XRP,TTD
coinbase,XRP,TWD
coinbase,XRP,TZS
coinbase,XRP,UAH
coinbase,XRP,UGX
coinbase,XRP,USD
coinbase,XRP,UYU
coinbase,XRP,UZS
coinbase,XRP,VES
coinbase,XRP,VND
coinbase,XRP,VUV
coinbase,XRP,WST
coinbase,XRP,XAF
coinbase,XRP,XAG
coinbase,XRP,XAU
coinbase,XRP,XCD
coinbase,XRP,XDR
coinbase,XRP,XOF
coinbase,XRP,XPD
coinbase,XRP,XPF
coinbase,XRP,XPT
coinbase,XRP,YER
coinbase,XRP,ZAR
coinbase,XRP,ZMW
coinbase,XRP,ZWL
coinbase,REP,AED
coinbase,REP,AFN
coinbase,REP,ALL
coinbase,REP,AMD
coinbase,REP,ANG
coinbase,REP,AOA
coinbase,REP,ARS
coinbase,REP,AUD
coinbase,REP,AWG
coinbase,REP,AZN
coinbase,REP,BAM
coinbase,REP,BBD
coinbase,REP,BDT
coinbase,REP,BGN
coinbase,REP,BHD
coinbase,REP,BIF
coinbase,REP,BMD
coinbase,REP,BND
coinbase,REP,BOB
coinbase,REP,BRL
coinbase,REP,BSD
coinbase,REP,BTN
coinbase,REP,BWP
coinbase,REP,BYN
coinbase,REP,BYR
coinbase,REP,BZD
coinbase,REP,CAD
coinbase,REP,CDF
coinbase,REP,CHF
coinbase,REP,CLF
coinbase,REP,CLP
coinbase,REP,CNH
coinbase,REP,CNY
coinbase,REP,COP
coinbase,REP,CRC
coinbase,REP,CUC
coinbase,REP,CVE
coinbase,REP,CZK
coinbase,REP,DJF
coinbase,REP,DKK
coinbase,REP,DOP
coinbase,REP,DZD
coinbase,REP,EGP
coinbase,REP,ETB
coinbase,REP,EUR
coinbase,REP,FJD
coinbase,REP,FKP
coinbase,REP,GBP
coinbase,REP,GBX
coinbase,REP,GEL
coinbase,REP,GGP
coinbase,REP,GHS
coinbase,REP,GIP
coinbase,REP,GMD
coinbase,REP,GNF
coinbase,REP,GTQ
coinbase,REP,GYD
coinbase,REP,HKD
coinbase,REP,HNL
coinbase,REP,HRK
coinbase,REP,HTG
coinbase,REP,HUF
coinbase,REP,IDR
coinbase,REP,ILS
coinbase,REP,IMP
coinbase,REP,INR
coinbase,REP,IQD
coinbase,REP,ISK
coinbase,REP,JEP
coinbase,REP,JMD
coinbase,REP,JOD
coinbase,REP,JPY
coinbase,REP,KES
coinbase,REP,KGS
coinbase,REP,KHR
coinbase,REP,KMF
coinbase,REP,KRW
coinbase,REP,KWD
coinbase,REP,KYD
coinbase,REP,KZT
coinbase,REP,LAK
coinbase,REP,LBP
coinbase,REP,LKR
coinbase,REP,LRD
coinbase,REP,LSL
coinbase,REP,LYD
coinbase,REP,MAD
coinbase,REP,MDL
coinbase,REP,MGA
coinbase,REP,MKD
coinbase,REP,MMK
coinbase,REP,MNT
coinbase,REP,MOP
coinbase,REP,MRO
coinbase,REP,MUR
coinbase,REP,MVR
coinbase,REP,MWK
coinbase,REP,MXN
coinbase,REP,MYR
coinbase,REP,MZN
coinbase,REP,NAD
coinbase,REP,NGN
coinbase,REP,NIO
coinbase,REP,NOK
coinbase,REP,NPR
coinbase,REP,NZD
coinbase,REP,OMR
coinbase,REP,PAB
coinbase,REP,PEN
coinbase,REP,PGK
coinbase,REP,PHP
coinbase,REP,PKR
coinbase,REP,PLN
coinbase,REP,PYG
coinbase,REP,QAR
coinbase,REP,RON
coinbase,REP,RSD
coinbase,REP,RUB
coinbase,REP,RWF
coinbase,REP,SAR
coinbase,REP,SBD
coinbase,REP,SCR
coinbase,REP,SEK
coinbase,REP,SGD
coinbase,REP,SHP
coinbase,REP,SLL
coinbase,REP,SOS
coinbase,REP,SRD
coinbase,REP,SSP
coinbase,REP,STD
coinbase,REP,SVC
coinbase,REP,SZL
coinbase,REP,THB
coinbase,REP,TJS
coinbase,REP,TMM
coinbase,REP,TMT
coinbase,REP,TND
coinbase,REP,TOP
coinbase,REP,TRY
coinbase,REP,TTD
coinbase,REP,TWD
coinbase,REP,TZS
coinbase,REP,UAH
coinbase,REP,UGX
coinbase,REP,USD
coinbase,REP,UYU
coinbase,REP,UZS
coinbase,REP,VES
coinbase,REP,VND
coinbase,REP,VUV
coinbase,REP,WST
coinbase,REP,XAF
coinbase,REP,XAG
coinbase,REP,XAU
coinbase,REP,XCD
coinbase,REP,XDR
coinbase,REP,XOF
coinbase,REP,XPD
coinbase,REP,XPF
coinbase,REP,XPT
coinbase,REP,YER
coinbase,REP,ZAR
coinbase,REP,ZMW
coinbase,REP,ZWL
coinbase,XLM,AED
coinbase,XLM,AFN
coinbase,XLM,ALL
coinbase,XLM,AMD
coinbase,XLM,ANG
coinbase,XLM,AOA
coinbase,XLM,ARS
coinbase,XLM,AUD
coinbase,XLM,AWG
coinbase,XLM,AZN
coinbase,XLM,BAM
coinbase,XLM,BBD
coinbase,XLM,BDT
coinbase,XLM,BGN
coinbase,XLM,BHD
coinbase,XLM,BIF
coinbase,XLM,BMD
coinbase,XLM,BND
coinbase,XLM,BOB
coinbase,XLM,BRL
coinbase,XLM,BSD
coinbase,XLM,BTN
coinbase,XLM,BWP
coinbase,XLM,BYN
coinbase,XLM,BYR
coinbase,XLM,BZD
coinbase,XLM,CAD
coinbase,XLM,CDF
coinbase,XLM,CHF
coinbase,XLM,CLF
coinbase,XLM,CLP
coinbase,XLM,CNH
coinbase,XLM,CNY
coinbase,XLM,COP
coinbase,XLM,CRC
coinbase,XLM,CUC
coinbase,XLM,CVE
coinbase,XLM,CZK
coinbase,XLM,DJF
coinbase,XLM,DKK
coinbase,XLM,DOP
coinbase,XLM,DZD
coinbase,XLM,EGP
coinbase,XLM,ETB
coinbase,XLM,EUR
coinbase,XLM,FJD
coinbase,XLM,FKP
coinbase,XLM,GBP
coinbase,XLM,GBX
coinbase,XLM,GEL
coinbase,XLM,GGP
coinbase,XLM,GHS
coinbase,XLM,GIP
coinbase,XLM,GMD
coinbase,XLM,GNF
coinbase,XLM,GTQ
coinbase,XLM,GYD
coinbase,XLM,HKD
coinbase,XLM,HNL
coinbase,XLM,HRK
coinbase,XLM,HTG
coinbase,XLM,HUF
coinbase,XLM,IDR
coinbase,XLM,ILS
coinbase,XLM,IMP
coinbase,XLM,INR
coinbase,XLM,IQD
coinbase,XLM,ISK
coinbase,XLM,JEP
coinbase,XLM,JMD
coinbase,XLM,JOD
coinbase,XLM,JPY
coinbase,XLM,KES
coinbase,XLM,KGS
coinbase,XLM,KHR
coinbase,XLM,KMF
coinbase,XLM,KRW
coinbase,XLM,KWD
coinbase,XLM,KYD
coinbase,XLM,KZT
coinbase,XLM,LAK
coinbase,XLM,LBP
coinbase,XLM,LKR
coinbase,XLM,LRD
coinbase,XLM,LSL
coinbase,XLM,LYD
coinbase,XLM,MAD
coinbase,XLM,MDL
coinbase,XLM,MGA
coinbase,XLM,MKD
coinbase,XLM,MMK
coinbase,XLM,MNT
coinbase,XLM,MOP
coinbase,XLM,MRO
coinbase,XLM,MUR
coinbase,XLM,MVR
coinbase,XLM,MWK
coinbase,XLM,MXN
coinbase,XLM,MYR
coinbase,XLM,MZN
coinbase,XLM,NAD
coinbase,XLM,NGN
coinbase,XLM,NIO
coinbase,XLM,NOK
coinbase,XLM,NPR
coinbase,XLM,NZD
coinbase,XLM,OMR
coinbase,XLM,PAB
coinbase,XLM,PEN
coinbase,XLM,PGK
coinbase,XLM,PHP
coinbase,XLM,PKR
coinbase,XLM,PLN
coinbase,XLM,PYG
coinbase,XLM,QAR
coinbase,XLM,RON
coinbase,XLM,RSD
coinbase,XLM,RUB
coinbase,XLM,RWF
coinbase,XLM,SAR
coinbase,XLM,SBD
coinbase,XLM,SCR
coinbase,XLM,SEK
coinbase,XLM,SGD
coinbase,XLM,SHP
coinbase,XLM,SLL
coinbase,XLM,SOS
coinbase,XLM,SRD
coinbase,XLM,SSP
coinbase,XLM,STD
coinbase,XLM,SVC
coinbase,XLM,SZL
coinbase,XLM,THB
coinbase,XLM,TJS
coinbase,XLM,TMM
coinbase,XLM,TMT
